depth,width,dropout,mlp,rmlp,vmlp,rvmlp
3,250,0.3,0.051393851834011885,0.05313694154571323,0.037055299369582156,0.0381271677175027
3,400,0.3,0.052011650513797775,0.05287475370416348,0.03672313194268181,0.04047096914711533
3,550,0.3,0.059210017836036494,0.054111444749957015,0.03541719213155061,0.03264131108029512
3,700,0.3,0.05507073569023044,0.052045015103759154,0.04286077373485632,0.03824223929167937
3,850,0.3,0.055823217871581884,0.05076956189161463,0.04315213859977794,0.036000295906787404
3,100,0.4,0.04538053308965329,0.055201619666860206,0.028091102176374762,0.03688498850388833
3,250,0.4,0.044496177532736075,0.05347720452807192,0.03513288958192164,0.04065770382885284
3,400,0.4,0.04505585782656419,0.05532298545214376,0.03641188389572111,0.03929126571181033
3,550,0.4,0.04722652746602156,0.05184096119371204,0.036371013060036775,0.0373200455344402
3,700,0.4,0.053682897159282233,0.04857653300967325,0.04238223619822629,0.04255045044162074
3,850,0.4,0.0515927247496865,0.04951617013141774,0.03660101878887902,0.03146502938449257
3,100,0.5,0.04006174127758228,0.052079631077864875,0.011387918813549773,0.035316970136879386
3,250,0.5,0.04392831944710755,0.05160005752654649,0.028946516504910685,0.04061198811649429
3,400,0.5,0.04374761187265096,0.049602641535086936,0.032766035838527226,0.0413893745082522
3,550,0.5,0.042260226417581925,0.04888900891660046,0.0346990373672145,0.03965107761627786
3,700,0.5,0.04320278371462558,0.051569849391679135,0.03545930890724268,0.039252403938716394
3,850,0.5,0.0476500005803879,0.04977040857449725,0.03790400255063472,0.03833727936653354
3,100,0.6,0.01215701264250008,0.05109364010054171,-4.5224379292128046e-05,0.032400299993618265
3,250,0.6,0.019247989503687377,0.05266703120709266,0.022541478113922427,0.03713559335755192
3,400,0.6,0.0413820506051536,0.051358566703932435,0.011839868634650499,0.043143447444522295
3,550,0.6,0.04443478710916671,0.050792235734672564,0.013180957645621327,0.04486081774058882
3,700,0.6,0.04116146121375157,0.04837528551571557,0.023464906564306776,0.040655031555217665
3,850,0.6,0.04098516411956942,0.05140938535771131,0.03445043460263809,0.04198161253171561
4,100,0.2,0.04409200927411311,0.05119517657256493,0.03514367610760454,0.03322589746415139
4,250,0.2,0.04662562836745229,0.05027230096009551,0.0377191838667138,0.0353486319660475
4,400,0.2,0.04880427100909749,0.049166416764080505,0.03642161455265724,0.03815649428341873
4,550,0.2,0.06528433354842658,0.04964078174173575,0.03684103483497776,0.04022493471881099
4,700,0.2,0.05463235148993265,0.048246948260507704,0.03722976612749779,0.030975448018510966
4,850,0.2,0.04696898602727078,0.04767625417812474,0.0405586828674371,0.03550501575032719
4,100,0.3,0.04373224720361436,0.0514099646752727,0.027783345781159218,0.02897396902359366
4,250,0.3,0.04243002820215431,0.0483883573515708,0.034399523151983594,0.03888451722547547
4,400,0.3,0.04234930268388974,0.04650804175396918,0.03444225095282262,0.038321289883863845
4,550,0.3,0.0435836896709846,0.04503917182588251,0.03581346099734695,0.033929812926484566
4,700,0.3,0.04020276178773303,0.046665490743265245,0.036192938239914034,0.038294731416484554
4,850,0.3,0.04712316661417659,0.045576598626014916,0.036501205271259704,0.035288512738202785
4,100,0.4,0.03827495440149546,0.052212625222053964,0.02232769456067229,0.03634071572163559
4,250,0.4,0.0400102717560532,0.04859353162486007,0.027176501294427648,0.04029543211059489
4,400,0.4,0.042742059738856024,0.04811381918355655,0.03315015201887259,0.037928046459368016
4,550,0.4,0.04059044385602234,0.047473784600679615,0.03566285887176687,0.03912690678968647
4,700,0.4,0.039954764129398156,0.04926291781964002,0.030702104575641063,0.04040107364666865
4,850,0.4,0.03855911942902226,0.04883043243047901,0.036727236998581186,0.03818763321364975
4,100,0.5,0.03099896282127927,0.052499429616817375,0.009540450736493483,0.03089048653451467
4,250,0.5,0.02734627551785511,0.05209101302530789,0.012050411270308328,0.03321285423044516
4,400,0.5,0.04027365974764178,0.049020730663000014,0.015005766760784134,0.03968490615318809
4,550,0.5,0.03776754391065547,0.047904370259307466,0.031992802689101464,0.0399567586175445
4,700,0.5,0.041237277769192865,0.045123595058754094,0.03583305951794092,0.039371669505654454
4,850,0.5,0.03895563319864878,0.04941974886429899,0.03322575231058652,0.03877046384737369
4,100,0.6,-0.002299645493197139,0.049438217604201036,-0.002091013661898257,0.02790528148443132
4,250,0.6,0.006342617507080166,0.05031603718260875,0.003926242498769573,0.03585300534129237
4,400,0.6,0.015962193506240712,0.049952956220036815,0.015929015982515532,0.03428982010748059
4,550,0.6,0.025304695890060083,0.052249060584103765,0.015492438534032467,0.036578988242261766
4,700,0.6,0.019071882536847464,0.04961081531716368,0.01846442117887112,0.04063881538159139
4,850,0.6,0.027333028525454234,0.04903274842818667,0.03159958879073116,0.03749481253902756
5,100,0.2,0.03990041350919796,0.04886363004082508,0.020065029978701774,0.03247686389897299
5,250,0.2,0.03958713492741181,0.045420733335487094,0.03347459669328835,0.03526991595131515
5,400,0.2,0.03956147091643905,0.0476380092859697,0.030161234247555166,0.037434325995241755
5,550,0.2,0.043173066948619845,0.049610738136824165,0.03345113635916962,0.04019984937794492
5,700,0.2,0.042703900870695914,0.04565043785572899,0.033585846691326755,0.03404944968653639
5,850,0.2,0.0538468726631275,0.04443540294338226,0.03582758914783947,0.03435649519312753
5,100,0.3,0.037329340057489356,0.04979563741909149,0.018020138958016192,0.03741525674780127
5,250,0.3,0.037618308487442104,0.04657606719783594,0.033986998572562474,0.04209689236720761
5,400,0.3,0.03662608055190889,0.04561175966851673,0.02977369048921809,0.036356054986582315
5,550,0.3,0.03884644899406829,0.04231877935549435,0.035906793855708316,0.035539075324195896
5,700,0.3,0.04028656567264302,0.046155518397277565,0.0381673616054234,0.03592374632368261
5,850,0.3,0.04192411292217149,0.046129716791694426,0.03236599773222009,0.03296258002011267
5,100,0.4,0.027495162851813096,0.05043351697401881,0.0075678896899341284,0.035479374075508496
5,250,0.4,0.036643277364241396,0.04816181922283952,0.02182299034655179,0.03366627570799155
5,400,0.4,0.036035130409339505,0.045454881881496254,0.035344050931903216,0.04008296671515611
5,550,0.4,0.037976422005369215,0.045917781782638646,0.03333542340421605,0.032757434244423414
5,700,0.4,0.03527912208067081,0.046964954600488565,0.033039448243387184,0.036243623935136936
5,850,0.4,0.03811338387913471,0.04222030366280857,0.03365613508801529,0.030875017745683464
5,100,0.5,-0.002350634127085848,0.05136662538560301,-0.0009283493550760628,0.034195096930867856
5,250,0.5,0.02637606917462726,0.05023991056559538,0.023111022817175243,0.04328437687154653
5,400,0.5,0.026458916064114574,0.04907256087371306,0.023468643761322187,0.03344856992521625
5,550,0.5,0.0376983269262592,0.04780888212323342,0.03000837155158489,0.03695307732596309
5,700,0.5,0.03566578228514927,0.04632045823442191,0.019825972575550375,0.03439546536888499
5,850,0.5,0.03683283309525656,0.04482166384991533,0.030356889164225985,0.03470730426963975
5,100,0.6,0.002766804865663417,0.04810882998869074,-0.0039774529888256405,0.02477364921174588
5,250,0.6,0.006913228364294172,0.04749813459010072,0.0014092913875131791,0.034452124288471025
5,400,0.6,0.015923850074431,0.04692867134301949,0.015781325231320205,0.03584104575235361
5,550,0.6,0.01654268075428343,0.05157723140022709,0.021439339372571503,0.034564410313350946
5,700,0.6,0.016132467407050474,0.05007003472267512,0.01965764709439853,0.032850172422256026
5,850,0.6,0.01666916622755835,0.04794317864589128,0.02412777156615551,0.037390875057041355
