SMILES,Viability Mask 1,Viability Mask 2,LPS Abs,LPS Lum,MPLA Abs,MPLA Lum,CpG Abs,cGAMP Abs,cGAMP Lum,LMCpG Abs,LMcGAMP Lum
CC#CC(=O)N1CCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1.Cl,-2.386213537405593,-2.036143013813641,-1.091489655663643,-0.805278173933694,-0.8441126900048944,-0.2880130690345712,-1.0647797979017524,0.13985833063651285,-3.0390351805052327,-1.293138383549282,-1.6017884899668209
COc1ccc(CCNCc2cccc3ccccc23)cc1OC,-0.08620205459494847,0.15302376631646358,-0.6557301971645085,0.6740747386623082,-0.6587711489231859,0.9619425121513443,-2.6471041120069327,-0.39780046557435045,-0.03479918327446641,-1.5755127175745962,0.7383743574688832
CC(O)CO.CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1.O,-1.232109189324689,-1.8729961867132943,0.9636160938994117,-0.1603978147170243,0.08167230917795712,-0.2281872497332904,0.723044321039489,0.02456389051105091,0.736255137459654,0.8063524059202654,0.08494702140187589
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,0.5873372535790876,0.593536738322177,0.5103100760461883,0.8374921982438478,-0.21724896609704272,0.6020418249917507,0.6005350777601527,-0.6854465650867858,0.25919314065230276,0.4070686313792042,0.7624664808204563
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,-0.030112312188703534,-0.349967959275862,0.24935532916690517,-1.3106696149266044,0.9568173242098609,-0.5802043031184648,-1.1317445567825475,-0.10278651977724834,-1.743127983807598,0.08225175937461726,-1.5109997239364956
COc1cccc(NC(=O)/C=C/c2ccc(Cl)cc2)c1,-0.6405183864278104,-0.6542957192572365,0.2489821969406928,-0.5470893900974902,-0.055499531238129333,0.024794713015663824,-0.4666027910767181,0.13254397883326613,-0.06673786925537731,-0.062091130520399745,-0.27596303556038837
NC(=O)C1CCCN1c1ncccc1C(F)(F)F,0.6976507315386498,0.7153777144889852,0.02397311047379667,-0.07587859751468717,-0.22035589098514569,-0.35185077421685984,0.7293082849613017,-0.0705932917398497,0.49188195999642886,0.1968290646244159,-0.016647337560927643
O=C(O)c1cccnc1C(=O)O,0.7156272570947115,0.8290213132460502,-0.09488203961353528,-0.2889802340523558,-0.3002549646924312,-0.8103096572864549,0.26740308563149495,-0.1520905881774067,0.23527032533319922,-0.06694323882670006,-0.4142379018158705
CC1OC(OC2C(=O)c3c(O)cc(O)cc3OC2c2ccc(O)cc2)C(O)C(O)C1O,0.2597069122279159,-0.36475873881961457,0.05774376495732246,-0.9343875639524191,-0.15929111991269262,0.14242513047349262,0.111285550606624,0.027624894269522485,0.38977096178859816,0.010219505363100598,-0.24678879279503246
COc1c2occc2cc2ccc(=O)oc12,0.2072639573441264,-0.5883487442700283,-0.33320592826412837,-0.8429894090682929,0.3677926826920817,-0.7480885691745457,0.7719416722278647,0.4593093451807207,0.28267661286407386,0.25040644644439425,-0.6361096480638522
