Catalog,PME Code,SMILES,Viability Mask 1,Viability Mask 2,LPS Abs,LPS Abs Std,LPS Lum,LPS Lum Std,MPLA Abs,MPLA Abs Std,MPLA Lum,MPLA Lum Std,CpG Abs,CpG Abs Std,cGAMP Abs,cGAMP Abs Std,cGAMP Lum,cGAMP Lum Std,LMCpG Abs,LMCpG Abs Std,LMcGAMP Lum,LMcGAMP Lum Std
20819,PME-4074,COc1ccc(CCNCc2ccc3ccccc3c2)cc1OC,98.84912749045472,97.96754957931492,0.7623148362903096,0.058075632181236,1.1702229503481698,0.1226122245357542,0.8490945523094289,0.0796269371649806,1.244287303209248,0.1391444499796273,0.4200180427906895,0.0948330011986502,0.8775970925499512,0.1409039007144289,0.8926800131038972,0.044931136843926,0.6771424771301428,0.0789652376932811,1.1023967555537717,0.1101722025192483
21845,PME-4075,CCOC(=O)c1cnn(CCOc2ccccc2)c1N,100.67420043876405,100.30779314719216,0.8505625048620988,0.0787671469875122,1.220986295793862,0.1304385079056318,1.020072140900631,0.1114007510294628,1.3095806684093256,0.1959623114155239,1.0490700141320537,0.0811936928196767,0.8861024575950088,0.1650792943450718,0.9754097773571768,0.0523722076121047,0.9732348866315944,0.0916638906152557,1.1686589138534549,0.1392339517624057
21873,PME-4077,Clc1ccc(C=NNc2cc(N3CCCC3)nc(N3CCCC3)n2)c(Cl)c1,103.91520710368414,104.85797568752368,0.9830113141595276,0.0810515720494817,1.211918622394863,0.1501943430172363,0.9866607403488626,0.1015116523675327,1.3086190725051734,0.2531657863839619,0.987980215753329,0.0762752416976911,0.9465295913362493,0.1937397776124536,0.990311142126896,0.0620377651599457,0.9858840900872398,0.086971039996312,1.170282945675644,0.1736854823868224
21874,PME-4078,COc1cc(CNCCc2ccc(OC)c(OC)c2)cc(OC)c1,102.43978726152,102.4309958922016,0.9593535341396964,0.1361792170276506,1.2226037089498047,0.132246966344003,0.988602811292966,0.092579087088183,1.4515449579424815,0.1772450995016204,0.972676721082978,0.077941677015196,0.8900819841397692,0.1505704396437977,1.0176452962880274,0.031843585520881,0.9735443555052136,0.1051832869047905,1.2305979877267712,0.1289949602934895
21713,PME-4079,CC(=NNC(=O)CNc1ccccc1C)c1ccc(Br)cc1,99.71146725027413,96.63718849318649,1.0105012072314836,0.1444792028128202,1.2316569624591946,0.1328090214051544,1.0285739601066544,0.0978804758368196,1.3823376176493969,0.1939018400243364,1.0948742747728972,0.0934650015198019,0.8631108900772183,0.1375342657242783,0.99834024354855,0.0319291892541196,1.0446498140370115,0.1142957189407763,1.2041116078857137,0.1369374953008896
22152,PME-4080,Fc1ccc(Nc2nc(NN=Cc3ccccc3F)nc(N3CCCCC3)n2)cc1,100.23259955273616,101.6851481524882,0.986770211797355,0.1178013756927449,1.2601357980990695,0.1824508578500103,1.0182354243221452,0.0955695515959862,1.7417134637707057,0.2805537601086141,1.4080162154764886,0.1323648485123144,1.1693415614335283,0.2516645927903018,1.15753938635903,0.0808738907688198,1.1376739505319964,0.1162341837685871,1.3864628827429353,0.1987790348178713
22436,PME-4082,CCOc1ccc(N=Cc2c(Nc3ccc(OCC)cc3)nc3ccccn3c2=O)cc1,103.20147888803947,104.91187480440762,0.9841022574837672,0.1316247230357252,1.232934811424932,0.140611023303258,1.1934574227534709,0.1724658809872955,1.4092120048111632,0.2250704707315679,1.1686739166603584,0.1266590854042079,0.9034866978973016,0.161316191825644,0.8548479127244132,0.05137791990477,1.1154111989658655,0.1450426049297076,1.1656649096535028,0.1560639477089011
22912,PME-4084,O=S(=O)(Nc1ccnc2ccccc12)c1ccccc1,102.423478736178,103.5505928063793,0.8795285706745326,0.0655692132156537,1.11592528706687,0.1131412837798239,0.9360173042443614,0.0880492793145076,1.1541632041148928,0.1883090437156663,0.9277917192679144,0.0754073575830436,0.8679831568935579,0.1607528525897472,0.8584466124727435,0.0296962499800749,0.9144458647289362,0.0768944447217114,1.042845034551502,0.1279884282573161
22905,PME-4085,COC(=O)C1=C(C)NC(=O)CC1c1ccc(Cl)c(Cl)c1,100.32952194302086,101.03305403959276,0.8008142797562134,0.0649834685766804,1.15724105367819,0.148340467286919,0.9566806648707704,0.0937739575303051,1.230404065982373,0.1876175641272324,0.9818132397353097,0.0752143342005773,0.8106619179715027,0.1243139078169106,1.0649520070381024,0.0363111625569269,0.9131027281207644,0.0788957167582372,1.1508657088995553,0.1396707379639381
23445,PME-4086,Fc1ccc(Nc2nc(NN=Cc3ccc(Cl)cc3)nc(N3CCCCC3)n2)cc1,104.26525607024168,105.3281747439799,0.9485515059390768,0.1322788974382918,1.138709275959237,0.1244669253384909,1.0109006520943706,0.099949187814065,1.241630908739614,0.1951304902376565,1.018846245624241,0.0870314844417374,1.0010953504302271,0.196028191367485,1.0013530678425036,0.0323961539978659,0.9927661345525628,0.1081080110141608,1.1272310841804516,0.1349289127867696
24186,PME-4087,C=C(C)CSC1=C(C#N)C(c2ccccc2)CC(=O)N1,101.00337521325224,101.30120322555274,0.954463504020471,0.0712028226084039,1.0330166992166554,0.1476694570888124,0.9507301481153678,0.0916560503325273,0.9992420101984534,0.1696659701139591,1.1279942923131032,0.09130369446654,0.7683962886987865,0.1341912202830063,0.772322228922433,0.0252942321313865,1.0110626481496474,0.0852585052124848,0.9348603127791804,0.130681047020002
24042,PME-4088,Cc1cc2nc3sc(=Cc4ccc(F)cc4)c(=O)n3c2cc1C,102.8551485391892,102.74648251958158,0.9315273693520408,0.1157862119054032,1.066659580425791,0.1145917102910486,1.0369031313820356,0.0971339044826271,1.0729172509520206,0.1337865153410384,0.990205985385884,0.1160213538669178,0.851911357517161,0.1465986040949308,0.8170144508110371,0.0296101331455181,0.9862121620399869,0.1100036314863523,0.9855304273962828,0.1031291289911517
28495,PME-4089,CC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1,102.891745811202,104.15100787763794,1.102155281843074,0.0854275192494522,0.9403027199986886,0.0858754793255163,1.0912306395588829,0.1064644594599949,1.089167455370954,0.1498892789782969,1.1632199303312902,0.0988663696688195,0.9695060369831014,0.1491092974657241,0.9417510549848476,0.0398058232008945,1.1188686172444156,0.0973089602327146,0.99040707678483,0.1023489089059604
24003,PME-4090,O=C(O)CCCNCP(=O)(O)CCc1ccccc1,102.1632726558177,103.3404739389709,0.9096731210255428,0.0931520198192285,0.9892346894310388,0.1430712433826992,0.8807789238235872,0.083232944688022,0.9634524520169448,0.1930469087293339,0.9701941097282702,0.0992743398433435,0.9192893279709956,0.1360322267260725,0.9635091284115532,0.0483857554520674,0.9202153848591332,0.092123859430611,0.9720654232865122,0.1415128627648273
28415,PME-4091,Cc1ccc2c(c1)C1(c3ccccc3)Nc3ccc(C)cc3C1(c1ccccc1)N2,101.00982245312804,102.55627405398148,0.9036323734217776,0.0778832489346669,0.9955263442082688,0.1453047642866974,0.8598148278993751,0.0852535156998731,0.9689900957335976,0.1937202500550573,0.8784269601510015,0.0817108085689554,0.884016739177947,0.1321829681531062,0.8637594532159073,0.071544453970373,0.8806247204907182,0.081671330426289,0.9427586310525912,0.1457847942456339
28965,PME-4092,COc1cc2c(cc1OC)C(=O)NC1(CCCC1)C2,101.5438908229158,103.19400702892474,0.9583619676404308,0.0726959195486379,0.8718504057607914,0.1068535381310019,0.9585083593903222,0.0920083251746065,0.9107197094895848,0.172849023261624,1.2353192130068082,0.0952536992432767,0.9843617629929462,0.1462524899524148,0.8186897270815774,0.0495574636732931,1.050729846679187,0.0872228865990014,0.8670866141106511,0.1207620327466938
29062,PME-4093,COc1cc(C2C(C(=O)c3ccccc3)=C(O)C(=O)N2c2cccnc2)ccc1O,97.79945678881768,96.28941691416792,0.5945121254012207,0.1267003632872995,0.8489036757319857,0.0740348616665947,0.5822810642989852,0.1030558747477673,0.7848244071298414,0.1313387266216431,0.915129464247852,0.1412163705744544,0.7235208994452174,0.331139224143543,0.7575581652177843,0.0675794821888517,0.6973075513160193,0.1246535982839147,0.797095416026537,0.0953904402364301
29227,PME-4094,CC1=NN(C(=O)OC(C)(C)C)C(O)(c2ccncc2)C1,102.38190898556545,102.65076927532512,1.0067386560339149,0.1023848021063529,1.1353337283365723,0.1417533040296169,0.8857590356809496,0.0837807597779856,1.219318557609413,0.2014806107962464,1.029883215021754,0.0840011104320129,0.8874419804170395,0.1311051712909062,0.9786507476484062,0.0812918306776758,0.9741269689122062,0.0904766083308181,1.1111010111981303,0.1497740492264591
24576,PME-4095,CCCCCCC1OCC2(CO)C(C)C=C(C)C1C2C,88.50083746040302,91.05128552262768,0.6973498040699269,0.0821444305870239,1.049720276259627,0.1659381449125591,0.7157711572536787,0.0670493671783439,1.2111398064562346,0.2370207919164718,0.531797853314164,0.0751334927297678,0.8329877107533432,0.1384203050529074,1.3114557574256538,0.074962015806817,0.6483062715459232,0.0750296982206753,1.1907719467138385,0.1725626722397347
28865,PME-4096,COc1ccc2c3c([nH]c2c1)C(=O)CCC3,78.97443018802295,89.72456222483159,0.784729684900647,0.0663641911767257,0.5612774203106258,0.122620220621461,1.116131198845694,0.1096015383047073,0.4644768973100971,0.1092025525458772,1.4268483782586467,0.1096996280979899,0.6469686273646338,0.0979795556556537,0.7320099414268718,0.0673887094172308,1.1092364206683292,0.0973836253760294,0.5859214196825316,0.1024730113163311
29174,PME-4097,CCCC(=O)c1ccc(N2CCN(C)CC2)c(F)c1,102.27548857483804,104.12965070433737,0.8755899178974138,0.1001738428959062,1.224535903980687,0.1678378822048628,0.9058954304564985,0.0884112921811274,1.2655814275775632,0.2454567777710547,0.9560058819162592,0.0966486792554706,0.9023399101939578,0.1385743915107801,1.0228001649087126,0.0561746390150477,0.912497076756724,0.0952056066057337,1.170972498822321,0.1747132646416534
24813,PME-4098,CC1=C(C(=O)OCc2ccc3c(c2)OCO3)C(c2ccc(Cl)c(Cl)c2)NC(=O)N1,101.6277064089726,100.4179080512018,1.127396793479252,0.0833341654626352,0.7115833666026632,0.093319709905297,1.105805112855771,0.1046192132241145,0.7723053921201248,0.1524238416384537,1.0398092628244695,0.1676517557756059,0.962078173978179,0.152127256619195,0.4581185577384057,0.0254821102761346,1.0910037230531644,0.1238236301137361,0.6473357721537313,0.1042288087187003
29515,PME-4099,O=S(=O)(NCCOCc1ccccc1)c1ccccc1,96.03578867015624,97.1083697081374,1.0460065104159135,0.0763102105011142,1.192649872859151,0.1823277094762727,1.0421047849087792,0.1390780475865309,1.2656076624022168,0.2100672413021152,1.1282738550518507,0.0926643325468263,0.930554159519196,0.1414384683866073,1.016897313715364,0.0679425168904942,1.0721283834588478,0.1060701498593494,1.1583849496589107,0.1653156829750889
25161,PME-4100,CCN(CC)c1ccc(NC(=O)C(C)(C)C)cc1,102.46593568294604,104.6668208708033,1.0238935900597037,0.0746050787869843,1.215055809599918,0.1712048380533944,0.9802963730191284,0.1180075970793059,1.357549068529316,0.2505207698855091,0.9694649954468968,0.0752507476151482,0.935495711998744,0.1564585853145072,0.9007138178055984,0.0738797806787582,0.9912183195085764,0.0915685276462072,1.157772898644944,0.1803052732729121
25067,PME-4101,CC(=O)ON=C1C(C)=C(C#N)C2C1C2(C)C,99.87570455562324,102.12496294380476,1.0067161481829796,0.2549167672353446,0.8706263053105191,0.2486078071733557,0.874146643381778,0.320857570581524,0.8572518501126334,0.3281896552371159,1.1985129984632428,0.0958734538758515,0.6996286183057165,0.3504867324779363,0.7175994809191252,0.1808259393060005,1.0264585966760005,0.2429841270366451,0.8151592121140926,0.2596230035507246
25571,PME-4102,Cc1ccccc1CC(CC(=O)O)C(=O)O,102.61520819362391,103.59282190734194,0.9790887370452724,0.1151834713319989,1.214385790918633,0.1209353509446853,0.9299318446504932,0.0936919695130634,1.295512758547558,0.1894539859942998,1.100126023113242,0.0886974523899147,0.9383937498283036,0.1509423918109342,1.0250528328779056,0.0483938957113478,1.0030488682696692,0.0998543193520564,1.1783171274480324,0.1327405251601325
25432,PME-4103,O=C1CCCc2nn(-c3ccccc3)nc21,101.73423719443326,103.6197148842746,1.051581650289123,0.1409440908541212,1.1694473211436878,0.1372243669924658,1.0864652138995974,0.121467184767432,1.2067857981322851,0.1941688881837524,1.0241672564183992,0.0855627820421048,0.8813687621050863,0.1375207616019703,1.00136300215549,0.0493344903400591,1.0540713735357066,0.1182377596100402,1.1258653738104878,0.1401974512037824
25966,PME-4104,CC1=NN(c2ccc(C)cc2)C(=O)C1=Cc1c(C)nn(-c2ccc(C)cc2C)c1O,102.7547408780181,103.93216839725422,0.9224537537335395,0.0892346987514054,1.211710760361966,0.2053730206564319,1.0213261424182123,0.0956596987349746,1.264103684537131,0.1937451133229864,1.031471487375334,0.0798973746518564,0.8850249555548737,0.1374578456006802,0.9859147688676438,0.0462444115524455,0.9917504611756952,0.0885008472644551,1.153909737922247,0.1651804994038501
26472,PME-4105,COc1ccc(C=NNc2nc(Nc3ccc(C)cc3Br)nc(N3CCOCC3)n2)c(OC)c1,102.80859201522604,106.53701158745376,1.1309296126861157,0.1272127697694074,1.6710148744705546,0.2348948280507004,1.8405421901710968,0.1850155619416489,2.0141168863196066,0.2717183251163165,0.237743398890272,0.0243917831450709,0.6772263913398602,0.1036317646311497,0.6489202643778371,0.066833333800683,1.0697384005824948,0.1303953041562266,1.4446840083893326,0.2109289951270315
27167,PME-4106,C=CCNC(=O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(OC)c(OC)c1,102.92801219514016,104.35463839506104,0.8857272962786025,0.0783900378048504,1.1133241165849976,0.1350369686967357,0.946314707201042,0.0893980176056454,1.127607433677634,0.1715277831606091,0.684276972752266,0.3945711301701128,0.8993033010379812,0.146801319206005,0.9164725911901151,0.0284971767392575,0.8387729920773035,0.2379239236552903,1.0524680471509156,0.1271073724493123
26947,PME-4107,Clc1ccccc1C1Nc2cccc3cccc(c23)N1,95.85930829809442,98.15338400104332,0.8981875887142996,0.0913673222901624,0.9667650501463984,0.1411865991593114,0.8672490044610686,0.0837695903190402,0.7922942827717108,0.1355244497205162,1.0417947341478766,0.0920408621388358,0.6880141965957323,0.107588584761064,0.6842588565655372,0.0605465805192246,0.9357437757744148,0.0891381926149025,0.8144393964945488,0.1182742866769044
27718,PME-4108,Fc1ccc(Nc2nc(NN=Cc3c[nH]nc3-c3ccccc3)nc(N3CCOCC3)n2)cc1,80.34126591416464,94.6240636574581,0.9806752472899491,0.0715003391890278,1.5676892113479703,0.2127156097344969,2.1208778366331487,0.199004764880653,2.780532965569184,0.403526231902646,0.5365659685869905,0.0445039657971868,0.8783170310781712,0.1486862044311163,1.002977204519632,0.099837271721166,1.2127063508366962,0.1247608350952963,1.7837331271455954,0.2695977443544318
28063,PME-4109,CCN(CC)c1ccc(C=C(C#N)c2n[nH]c(N)c2C#N)c(OC)c1,100.50834704689584,103.02982962269742,0.8854487508068218,0.0950306331470698,0.8647627905735964,0.1172923051702857,0.975569008160436,0.0916556179736478,1.1826748794443118,0.148623489331796,1.428993577281664,0.1607674159106504,0.7549493711741808,0.1122945132455647,0.577474962297279,0.036303251453188,1.0966704454163072,0.1201079175312106,0.8749708774383956,0.1113019204676949
139052,PME-4110,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,96.77849790997794,97.1684929997242,1.0472498653998017,0.0514758328865854,0.9801963475087332,0.0840749425380463,1.2945421614298225,0.1153011859603641,1.209940574409187,0.1137828387680963,1.1132889338566598,0.1077207012478656,0.705718465574265,0.1033770261140941,0.926732796976609,0.0633104075637444,1.1516936535620947,0.0958260130524171,1.0389565729648431,0.0894861964528418
139074,PME-4111,Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1,99.01940093210987,100.94067401572096,1.0348183467583527,0.0518947917313755,1.0869563151114146,0.0627121626730509,1.175390676262397,0.1022787597776226,1.0718835327835412,0.1201160141947861,1.2823208430894946,0.1002445256328849,0.9777245901785832,0.1413724825608212,0.8630252828203895,0.0415593403805417,1.164176622036748,0.0879450188656784,1.007288376905115,0.0818287866748594
138243,PME-4113,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,100.9375251372457,100.93481794425551,0.7870349323269668,0.0373246170436006,1.1783759718513025,0.0884014123486996,0.93753315449672,0.0899112873331682,1.1695852709883754,0.0995818518490398,0.7428260854602391,0.0783277701249318,0.8870674895705772,0.1284496331297013,1.0002673178010055,0.0567211261566132,0.822464724094642,0.0721396936508215,1.1160761868802278,0.0835636305964968
138553,PME-4114,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,98.74656302699464,98.289405755717,0.9157778225942228,0.0524624116732121,1.1296543653265552,0.0651621965084074,1.1128067695860286,0.1091140394855073,1.1711220361395456,0.0985205906784639,0.961216042173762,0.0863526637421152,0.8718477006649573,0.1267994108920393,1.0360101139169933,0.0478646342571932,0.9966002114513378,0.0858583344561905,1.1122621717943646,0.0735831544444981
138774,PME-4115,Nc1nc(=O)[nH]cc1F,101.24358385675065,101.3593369964844,1.0651860343106496,0.085007677575637,1.232535701811849,0.0711071969715778,1.081893686274824,0.1062549675828008,1.329108619701446,0.1115186331389001,0.8396917539539679,0.1156554814101539,0.8717432323240553,0.1274908362300092,1.0200648627153517,0.0493445853511371,0.9955904915131472,0.1031061164739835,1.193903061409549,0.0815015891497399
139099,PME-4119,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,88.08966734968162,93.88975737652844,0.1420491744219433,0.0072424511179453,0.5372578820248349,0.0411043124362418,0.2297139148152004,0.02148973488152,0.4514256296329064,0.0596486533526093,0.0769003232496174,0.0068193081199805,0.3978046668044684,0.0576011475793536,0.1362322098824694,0.010666323965639,0.1495544708289203,0.0136719270369259,0.3749719071800702,0.0422740929907664
139172,PME-4121,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,99.03771088980318,96.80187081604666,0.3408993067410892,0.0167950915548704,0.7185039652691885,0.0633126535730961,0.7339018552963712,0.0740287767543453,0.7640762736643173,0.0739207045729983,1.402943019403708,0.1100420562069025,0.5015222811260136,0.0736938276922883,0.2691424452914392,0.0123528038677748,0.825914727147056,0.0771828759555819,0.583907561408315,0.0566431944439079
139149,PME-4122,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,101.83045606587682,102.06643072031348,0.8933632597760296,0.0681737815891096,1.179601008028997,0.0907897110598439,1.0698405441989105,0.0999203277735309,1.362214384818481,0.1188773663107703,0.9467292668810322,0.1400825428194042,0.9979596478878144,0.1449250712779482,1.101735836659673,0.0549264333547485,0.969977690285324,0.1068563758841428,1.2145170765023836,0.0919991176341538
139093,PME-4123,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,100.37228550623544,99.7556117094778,1.0328625796241186,0.0525413048295005,1.218106471494531,0.0824428214917226,1.092111509392927,0.1070344895736355,1.345934074875231,0.1245285953007513,0.6065964157337829,0.0965278359777511,0.9013818861883786,0.1387996298930514,0.9269911274793634,0.0435370453883079,0.9105235015836094,0.0885712402344816,1.1636772246163751,0.0898140007352935
139174,PME-4125,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,101.50443240401025,101.94032389717523,0.8889029694596042,0.0578332076146087,1.1994719514244478,0.0705667429771777,1.2355857648684634,0.1154491348797292,1.3745232830755687,0.1176938253628503,0.6651369432488856,0.0816766859328903,0.8700018304955832,0.126981853007366,0.6703139193737412,0.0402776531756053,0.9298752258589844,0.0882123643496238,1.081436384624586,0.0825707597322492
139208,PME-4126,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,73.87086329049171,88.65888378715532,0.2219701558682971,0.0203935679444323,1.279901130440134,0.1300565124597785,0.5170981705803093,0.0470825856998331,1.2437066642589345,0.1273217814885953,0.6599907387998507,0.125214659473674,0.3772910268528314,0.0551091100210002,0.6078237562636104,0.0490604950554084,0.4663530217494857,0.078126773978354,1.0438105169875598,0.1088308544634162
139180,PME-4127,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,96.17214390813868,97.48201412234572,0.5122128634703207,0.0478615202191985,0.3735263554913226,0.0402775673608701,0.4451418997056836,0.0967605943427127,0.2197937556136621,0.0187479400129166,0.7137725596596696,0.2672477593143019,0.5848305924301058,0.0876230552264036,0.1575461205483132,0.019320805952266,0.5570424409452246,0.1664078349455165,0.2502887438844326,0.027970587110287
139097,PME-4128,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,100.57793298201946,100.58971714128442,0.8004512863144456,0.0481784196652409,0.575329682847793,0.0465902397045882,0.7906296997750577,0.0721482270288308,0.5125339734280726,0.0690489506004983,0.4482415920959869,0.0377034930310652,0.4926063353018497,0.0727738983550268,0.2463501700919685,0.0190002296920375,0.6797741927284967,0.0546140402326097,0.4447379421226114,0.0493268579413934
139102,PME-4129,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,97.0309846238336,99.16510469420396,1.1823035226329284,0.0673781578019278,0.7031679777911122,0.0513665519769794,1.736549594198202,0.1689657107595366,0.691427375237832,0.0580199599368602,0.2283328720216382,0.0180347528089709,1.8797330235989385,0.280589468375633,0.413835824600532,0.051445603149137,1.0490619962842562,0.1055374812884622,0.6028103925431587,0.0537012988559776
139114,PME-4130,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,90.2774337780841,93.79242859116204,0.7197488090552713,0.0379596976328134,1.060846541906522,0.062414849944882,0.7750145864382783,0.0806581761760157,1.059510641636626,0.147563308880554,0.4159133947238345,0.0363184526188527,0.5778651165229362,0.084866608873033,0.9740100693058956,0.0449841244187355,0.6368922634057946,0.0555749044954754,1.0314557509496811,0.0960800275311163
139131,PME-4131,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,99.57959160929606,101.06201895213272,0.6601225323447807,0.0618741612910761,0.9384369068850268,0.0658950744082137,0.6391188096973476,0.0568849522631804,1.0160070031449715,0.1000922704884521,0.1779995310818987,0.0219700281988399,0.4447179164255901,0.0652992506687693,0.6259426000901279,0.0283758191193517,0.4924136243746757,0.0501563946355671,0.8601288367067088,0.0711004232371173
139125,PME-4135,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,101.62287660995094,101.47765433896028,0.6336753584420484,0.0309355569751002,1.2860890946165435,0.0842788923001064,0.8058448027611651,0.0728632740398724,1.0355169801836364,0.0896523126732807,0.5454056174824842,0.0864508602081264,0.6980214484673444,0.1008951079948946,0.9614743040706172,0.0450474266075534,0.6616419262285659,0.0676752456463814,1.0943601262902656,0.0756521414082543
139165,PME-4137,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C\C(=O)O,97.54713593849276,99.37683909028868,0.9016326904506816,0.0423761447908868,1.4154065931632729,0.082924519474136,1.2284612062352942,0.1495307703750208,1.6681641630161523,0.1448283572701342,0.9026006922631822,0.0720071879995001,0.6893492621052855,0.1000214190332363,0.8287900227720624,0.0403614191147396,1.010898196316386,0.0988942601298321,1.304120259650496,0.0991308447667991
139153,PME-4138,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,99.70709095084804,99.75761448021828,1.0406435030013943,0.0490854827233466,1.4307427239805213,0.0842401197036852,1.3066003864250937,0.1596418946585469,1.581972986179871,0.132387351572068,0.7437715904402047,0.0622900414801391,0.8244817548999265,0.1227022573065079,0.9493086864564502,0.050891361574842,1.0303384932888977,0.1029157720532539,1.320674798872281,0.0952413413508
139143,PME-4141,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,101.56487188708812,101.82763554403998,0.8594763789776756,0.0532352005689238,1.3228721135563375,0.076484313068015,1.091859288773279,0.1131435526449103,1.3765397983264556,0.1180316567175633,0.8080749738595876,0.0636479939842697,0.861886940025054,0.1268462492077916,0.9633016511208734,0.0479349235873822,0.919803547203514,0.0810072367609766,1.220904521001222,0.0857886531586141
137974,PME-4153,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,97.83658497885855,98.35518345707573,0.9413382101993458,0.0573971163108586,1.468033833873946,0.1108099716860363,1.129433306861079,0.1028815937575255,1.4588979354401523,0.1246248663983192,0.713203751702917,0.0583548834849978,0.7897581866713903,0.1147202343825399,0.9237597749318882,0.06414016920345,0.9279917562544474,0.0759042021705395,1.2835638480819955,0.1031571106860893
138542,PME-4160,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,84.65549844414025,87.09894046912035,0.6030000546728445,0.0531444071360537,1.348028874427894,0.0945853589816977,0.7643927482451606,0.0684080422390042,1.0254456757949724,0.1746423268214163,0.8243143641643813,0.0805012079392094,0.537429692478056,0.0932524961669099,1.1272733817932703,0.0596212280409004,0.7305690556941288,0.0682750142987604,1.1669159773387123,0.1197233244949928
137721,PME-4161,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,101.46088259778408,102.13405991297292,0.7619371276770233,0.0624634046145277,1.3107044842617803,0.0890636234919151,0.9764488322531872,0.0924076319499015,1.4726587051809132,0.1294085896778367,0.6724579715088397,0.0885523562411737,0.7910817151362536,0.1149098789325845,1.1041698015995212,0.0514276872049332,0.8036146438130167,0.0822240174857492,1.295844330347405,0.095435351806279
139316,PME-4162,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2.Cl,101.1906395346765,101.02276371971408,0.8546829825883282,0.0702792935766177,1.4120041146448157,0.1073678749778534,1.0581392017536997,0.0964872978647944,1.568991941091695,0.1812090310974164,0.7131258779170425,0.0555899978276009,0.7642294093228598,0.1126550501197409,0.9620414900148362,0.0494586663848965,0.8753160207530235,0.0760246135874223,1.3143458485837822,0.1249142815548551
30087,PME-4172,CN(C)CCN(Cc1ccccc1)Cc1cc(Cl)cc(Cl)c1O,100.73082813647152,100.86170926284844,0.9179825503107842,0.0812784058193577,1.2893177130351106,0.0744385479200953,0.995995891768936,0.08628615220983,1.3205902764783208,0.1207425830101998,0.7985833476765474,0.0625608558445928,0.7056836427939643,0.1036763668349833,0.9473227821519412,0.0580661909839034,0.9041872632520892,0.077385054542683,1.185743590555124,0.0884902090700932
30264,PME-4173,CC(=Cc1ccccc1)CN1CC(C)OC(C)C1,95.0036482014908,96.29380995082042,0.7879676293311484,0.0496148581806633,1.2798743820403349,0.074124260542842,1.0355413894421912,0.1248944144843165,1.4712665504383662,0.1650761833388299,0.788084998713364,0.0628312420008356,0.8234717628644876,0.1241901434367135,0.9327329573412628,0.0436111530064699,0.8705313391622346,0.0856504794558192,1.2279579632733213,0.1074654750346855
